age,gender,height_m,weight_kg,bmi,BMIPCT,seatbelt,seatbelt2,ride_drunkdriver,drive_drunk,drive_text,carried_weapon,unsafe_school,bullied,sad,days_smoke,days_drink
16,male,1.8,86.18,26.6,92.47,always,otherwise,no,0 times,10 to 19 days,no,no,no,no,0,0
16,male,1.63,54.43,20.5,44.31,never,never,yes,not drive,not drive,no,no,yes,no,6,22
16,male,1.83,70.31,21,51.71,most of the time,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,0
17,male,1.8,79.38,24.5,80.48,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.57,58.97,23.9,77.2,sometimes,otherwise,yes,0 times,all 30 days,no,no,no,yes,0,2
16,male,1.68,62.14,22,64.73,always,otherwise,yes,0 times,1 or 2 days,no,no,yes,no,5,3
17,male,1.7,57.61,19.9,26.36,most of the time,otherwise,no,0 times,all 30 days,yes,no,no,no,0,0
16,male,1.83,113.4,33.9,98.98,always,otherwise,no,0 times,0 days,yes,no,no,no,0,0
17,female,1.57,53.52,21.7,57.63,always,otherwise,no,0 times,6 to 9 days,no,no,no,no,0,0
17,male,1.8,79.38,24.5,80.48,most of the time,otherwise,no,0 times,0 days,yes,no,no,no,30,12
17,male,1.7,68.04,23.5,73.06,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.6,55.79,21.8,58.54,always,otherwise,yes,0 times,10 to 19 days,no,no,no,no,1,12
17,female,1.65,51.26,18.8,19.06,always,otherwise,no,0 times,0 days,no,no,no,yes,5,7
17,female,1.65,61.69,22.7,67.39,most of the time,otherwise,no,2 or 3 times,10 to 19 days,no,no,yes,yes,0,4
16,male,1.78,78.02,24.6,85.38,sometimes,otherwise,no,0 times,0 days,yes,no,no,no,0,0
16,male,1.9,66.23,18.3,13.53,always,otherwise,no,not drive,not drive,yes,no,yes,yes,0,0
16,male,1.93,65.77,17.7,6.85,always,otherwise,no,0 times,3 to 5 days,yes,no,no,no,0,0
16,male,1.75,74.84,24.4,84.41,always,otherwise,no,not drive,not drive,yes,no,yes,no,0,1
14,male,1.75,54.89,17.9,25.02,most of the time,otherwise,no,not drive,not drive,yes,no,yes,yes,0,2
17,male,1.8,61.24,18.9,13.08,always,otherwise,no,0 times,0 days,no,no,no,no,7,1
16,female,1.57,54.43,22.1,66.09,always,otherwise,no,0 times,6 to 9 days,no,no,yes,no,0,2
17,female,1.75,64.41,21,49.3,always,otherwise,no,0 times,3 to 5 days,yes,no,no,no,0,0
17,male,1.83,81.19,24.2,78.7,most of the time,otherwise,no,not drive,not drive,yes,no,no,yes,0,0
17,female,1.65,70.31,25.8,86.52,always,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,0
17,female,1.68,63.5,22.5,65.89,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.73,63.5,21.2,54.77,always,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,0
16,female,1.78,78.02,24.6,83.69,always,otherwise,no,0 times,all 30 days,no,no,no,no,0,1
16,female,1.5,49.9,22.2,67,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,female,1.73,53.52,17.9,8.77,always,otherwise,yes,1 time,all 30 days,no,no,no,no,6,2
17,female,1.57,86.18,35,97.96,always,otherwise,no,0 times,0 days,no,no,yes,yes,1,1
17,female,1.5,45.36,20.2,37.42,always,otherwise,yes,0 times,3 to 5 days,no,no,no,no,0,0
17,female,1.55,55.79,23.2,72.18,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.6,47.63,18.6,16.31,always,otherwise,no,not drive,not drive,no,yes,no,no,0,0
17,male,1.8,61.24,18.9,13.08,always,otherwise,no,0 times,0 days,no,no,no,yes,0,0
15,male,1.65,59.88,22,72.07,always,otherwise,yes,0 times,0 days,no,no,no,no,0,1
15,male,1.57,52.16,21.2,63.14,sometimes,otherwise,no,0 times,0 days,no,no,yes,no,0,0
15,male,1.73,65.77,22,71.89,always,otherwise,no,not drive,not drive,no,yes,no,no,0,0
16,female,1.55,54.43,22.7,71.25,most of the time,otherwise,no,0 times,0 days,no,yes,no,no,0,0
17,male,1.75,90.72,29.6,96.39,sometimes,otherwise,yes,1 time,0 days,yes,yes,yes,no,0,15
15,male,1.78,67.59,21.3,65.15,always,otherwise,no,not drive,not drive,no,yes,yes,yes,0,0
15,male,1.73,50.8,17,6.1,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,male,1.63,81.65,30.7,97.4,always,otherwise,no,2 or 3 times,20 to 29 days,yes,no,no,yes,0,5
17,male,1.8,104.33,32.2,98.28,always,otherwise,no,0 times,0 days,no,no,no,yes,0,0
17,male,1.83,83.92,25.1,83.87,always,otherwise,yes,0 times,20 to 29 days,no,no,no,no,0,2
15,male,1.65,58.06,21.3,65.07,always,otherwise,yes,not drive,not drive,no,no,no,no,0,0
17,male,1.73,65.77,22,55.79,always,otherwise,no,0 times,0 days,yes,no,yes,no,0,0
17,male,1.7,67.13,23.2,70.12,most of the time,otherwise,yes,not drive,not drive,no,no,no,no,3,5
17,male,1.8,113.4,35,99.14,always,otherwise,yes,0 times,all 30 days,no,no,no,no,0,0
16,female,1.6,54.89,21.4,59.38,always,otherwise,yes,2 or 3 times,all 30 days,no,no,no,yes,0,12
16,female,1.55,53.98,22.5,69.65,always,otherwise,yes,0 times,0 days,no,yes,no,yes,0,0
17,female,1.63,63.5,23.9,77.05,always,otherwise,no,0 times,0 days,no,no,no,yes,0,0
17,male,1.73,63.5,21.2,45.3,always,otherwise,yes,0 times,6 to 9 days,no,no,no,yes,0,0
15,male,1.9,117.48,32.5,98.76,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
14,male,1.6,48.99,19.1,44.71,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
14,male,1.7,58.51,20.2,60.8,most of the time,otherwise,yes,not drive,not drive,no,no,no,no,0,3
16,male,1.68,65.77,23.3,77.01,most of the time,otherwise,no,0 times,0 days,yes,no,no,no,0,2
16,female,1.57,62.14,25.2,86.16,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.7,52.16,18,17.55,sometimes,otherwise,yes,0 times,0 days,no,no,yes,yes,0,0
14,female,1.63,46.27,17.4,18.6,always,otherwise,no,not drive,not drive,no,yes,no,yes,0,0
17,male,1.75,56.7,18.5,9.23,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,male,1.8,68.95,21.3,46.22,always,otherwise,no,0 times,0 days,no,no,no,no,0,2
16,male,1.98,88.91,22.7,71.62,always,otherwise,no,0 times,0 days,yes,no,no,no,0,0
16,female,1.63,54.43,20.5,47.58,always,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,1
17,male,1.78,73.03,23,68.33,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.68,61.24,21.7,57.45,always,otherwise,no,0 times,3 to 5 days,yes,no,no,no,0,5
17,male,1.88,73.03,20.7,37.11,always,otherwise,no,0 times,1 or 2 days,no,yes,no,yes,0,0
17,female,1.63,56.7,21.3,53.2,always,otherwise,yes,0 times,0 days,no,yes,no,no,0,3
16,female,1.65,50.35,18.5,19.84,always,otherwise,yes,0 times,0 days,no,no,no,no,0,0
15,female,1.55,40.82,17,8.42,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.63,48.99,18.4,23.07,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.68,58.97,20.9,59.83,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.75,58.06,19,21.36,always,otherwise,no,not drive,not drive,no,no,no,yes,0,0
14,male,1.75,58.97,19.3,46.58,always,otherwise,no,not drive,not drive,yes,no,yes,yes,1,15
15,female,1.32,54.43,31.2,97.25,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.75,78.02,25.5,91.45,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.6,45.36,17.7,15.99,most of the time,otherwise,no,not drive,not drive,no,no,no,yes,0,0
15,male,1.8,70.31,21.7,69.16,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.65,61.69,22.7,75.42,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.7,58.97,20.4,52.94,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.73,74.84,25,83.16,always,otherwise,no,1 time,all 30 days,yes,no,no,no,0,2
17,male,1.8,61.69,19,14.64,sometimes,otherwise,yes,0 times,0 days,no,no,no,no,0,1
15,male,1.8,56.25,17.4,9.48,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,male,1.78,67.13,21.2,54.37,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.6,50.8,19.8,45.49,always,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,0
17,female,1.6,49.9,19.5,27.97,always,otherwise,no,0 times,0 days,no,no,no,no,1,0
15,female,1.63,56.25,21.2,61.99,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,female,1.63,56.7,21.3,58.23,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.63,52.16,19.6,29.93,always,otherwise,no,0 times,6 to 9 days,no,no,no,no,0,0
17,female,1.57,57.61,23.4,73.35,always,otherwise,no,0 times,6 to 9 days,no,no,no,yes,0,5
14,female,1.73,117.94,39.4,99.36,always,otherwise,no,not drive,not drive,no,no,no,no,0,1
15,female,1.8,63.5,19.6,42.06,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.7,58.51,20.2,50.89,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
14,female,1.73,58.97,19.7,51.07,always,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.63,53.52,20.1,49.55,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
14,female,1.5,47.17,21,65.91,always,otherwise,no,not drive,not drive,no,no,no,yes,0,0
15,female,1.68,45.81,16.2,3.33,most of the time,otherwise,yes,not drive,not drive,no,no,no,yes,0,0
15,female,1.6,52.16,20.4,52.56,always,otherwise,no,0 times,0 days,no,no,yes,yes,0,0
15,female,1.68,62.6,22.2,71.67,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.7,68.04,23.5,81.08,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.9,113.4,31.4,98.39,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
14,male,1.8,70.31,21.7,76.16,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.78,76.2,24,86.22,always,otherwise,no,not drive,not drive,no,no,yes,no,0,0
14,male,1.7,69.4,24,89.29,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.78,90.72,28.6,96.73,always,otherwise,no,not drive,not drive,no,no,yes,no,0,0
15,male,1.75,68.04,22.2,74.11,most of the time,otherwise,no,not drive,not drive,yes,no,no,no,0,0
14,male,1.8,102.06,31.5,98.61,sometimes,otherwise,yes,not drive,not drive,yes,no,yes,no,0,0
16,male,1.63,64.41,24.2,83.33,always,otherwise,no,not drive,not drive,no,no,no,yes,0,0
14,male,1.7,63.5,22,78.32,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,female,1.78,72.58,22.9,73.27,always,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,0
15,female,1.63,63.5,23.9,82.96,always,otherwise,yes,0 times,0 days,no,no,yes,no,0,0
16,female,1.55,56.7,23.6,78.13,most of the time,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.7,72.58,25.1,87.98,rarely,otherwise,yes,0 times,1 or 2 days,no,yes,no,no,0,2
16,female,1.6,65.77,25.7,87.88,always,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,1
15,female,1.63,53.52,20.1,49.55,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.7,66.68,23.1,78.26,sometimes,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,female,1.6,52.62,20.6,48.49,always,otherwise,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.6,45.36,17.7,10.9,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,female,1.57,49.44,20.1,41.71,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.63,50.8,19.1,35.2,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,male,1.78,81.65,25.8,90.09,always,otherwise,no,0 times,0 days,yes,no,no,no,0,0
16,male,1.73,58.51,19.5,30.01,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.75,72.58,23.7,84.46,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,male,1.83,113.4,33.9,98.98,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,1
16,male,1.8,60.78,18.8,18.65,always,otherwise,no,not drive,not drive,yes,no,no,no,0,0
15,male,1.88,64.41,18.2,19.96,always,otherwise,no,0 times,0 days,no,no,yes,no,0,0
16,male,1.9,104.78,29,96.46,sometimes,otherwise,no,0 times,0 days,yes,no,yes,no,0,0
15,male,1.65,48.99,18,16.83,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,male,1.83,63.5,19,13.75,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,male,1.52,47.17,20.4,33.43,always,otherwise,yes,0 times,all 30 days,no,no,no,yes,0,8
17,male,1.83,88,26.3,89.35,always,otherwise,no,0 times,6 to 9 days,no,no,no,no,0,0
16,male,1.73,59.42,19.9,34.66,always,otherwise,no,0 times,1 or 2 days,yes,no,no,no,0,1
17,male,1.8,63.5,19.6,21.67,always,otherwise,no,0 times,20 to 29 days,no,no,no,no,0,0
17,male,1.93,81.65,21.9,55.07,most of the time,otherwise,no,0 times,3 to 5 days,no,no,no,no,0,0
17,male,1.75,56.7,18.5,9.23,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,male,1.93,81.65,21.9,55.07,rarely,otherwise,no,0 times,all 30 days,yes,no,yes,no,5,3
17,male,1.63,63.5,23.9,76.08,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,female,1.65,58.06,21.3,53.02,always,otherwise,no,0 times,1 or 2 days,no,no,yes,yes,0,0
17,female,1.6,55.79,21.8,58.54,always,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,0
17,female,1.7,61.24,21.2,51.33,always,otherwise,no,0 times,20 to 29 days,no,no,no,yes,1,4
17,female,1.68,86.18,30.5,95.57,most of the time,otherwise,yes,0 times,all 30 days,no,no,no,yes,30,0
17,female,1.6,56.7,22.1,62.39,most of the time,otherwise,no,0 times,6 to 9 days,no,no,yes,no,0,0
14,female,1.52,54.43,23.6,84.46,sometimes,otherwise,yes,not drive,not drive,no,no,yes,no,0,1
15,female,1.65,65.77,24.2,84.19,most of the time,otherwise,no,not drive,not drive,no,no,no,no,8,6
14,female,1.6,61.24,23.9,86.06,sometimes,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.6,54.43,21.3,62.96,sometimes,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.68,60.78,21.5,65.77,always,otherwise,no,not drive,not drive,no,no,no,no,0,6
14,female,1.65,55.79,20.5,60.83,always,otherwise,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.68,61.24,21.7,67.36,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.7,53.98,18.7,28.82,sometimes,otherwise,no,not drive,not drive,no,no,no,yes,2,1
15,female,1.7,56.7,19.6,42.36,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.65,53.07,19.5,40.56,most of the time,otherwise,yes,not drive,not drive,no,no,yes,no,2,2
15,female,1.63,56.7,21.3,63.79,most of the time,otherwise,yes,1 time,0 days,no,no,no,no,0,1
15,female,1.63,58.97,22.2,71.8,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.68,58.97,20.9,58.87,rarely,otherwise,no,not drive,not drive,no,no,yes,no,0,0
14,female,1.57,48.54,19.7,50.93,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.7,68.04,23.5,81.08,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.78,74.84,23.6,79.37,sometimes,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.63,67.13,25.3,88.25,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.78,72.58,22.9,79.58,always,otherwise,no,0 times,3 to 5 days,yes,no,no,no,0,6
15,male,1.83,83.92,25.1,90.19,most of the time,otherwise,no,0 times,3 to 5 days,yes,no,no,no,2,0
16,male,1.78,56.7,17.9,8.87,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.7,74.84,25.9,92.54,never,never,yes,1 time,0 days,yes,no,no,no,30,1
15,male,1.73,81.65,27.3,95.16,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.6,58.97,23,80.46,sometimes,otherwise,no,0 times,6 to 9 days,yes,no,no,yes,0,0
16,female,1.57,52.16,21.2,56.13,always,otherwise,no,0 times,all 30 days,no,no,yes,no,0,0
15,female,1.75,52.16,17,8.78,most of the time,otherwise,yes,not drive,not drive,no,no,no,no,0,1
16,female,1.57,49.9,20.2,44.3,always,otherwise,no,1 time,0 days,no,no,no,no,0,4
15,female,1.68,48.99,17.4,11.93,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,female,1.75,74.84,24.4,82.8,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,female,1.7,63.5,22,65.01,always,otherwise,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.57,54.43,22.1,66.09,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,female,1.65,65.77,24.2,81.38,always,otherwise,no,0 times,1 or 2 days,no,no,no,yes,0,0
16,female,1.57,57.15,23.2,75.34,sometimes,otherwise,no,0 times,0 days,no,no,yes,no,0,0
16,male,1.88,63.5,18,9.53,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.68,63.5,22.5,69.87,sometimes,otherwise,no,0 times,0 days,yes,no,no,no,0,0
15,male,1.83,77.11,23,80.39,sometimes,otherwise,no,not drive,not drive,no,no,yes,no,0,0
16,male,1.73,73.48,24.6,85.01,always,otherwise,no,0 times,20 to 29 days,no,no,no,no,1,0
16,male,1.78,63.5,20,37.55,always,otherwise,no,0 times,0 days,no,no,no,yes,0,0
16,male,1.83,79.38,23.7,79.95,always,otherwise,no,0 times,0 days,no,no,no,yes,0,0
16,male,1.8,49.44,15.3,0.06,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,male,1.88,63.5,18,9.53,most of the time,otherwise,no,0 times,0 days,no,no,no,no,1,4
15,male,1.8,99.79,30.8,98.14,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.83,72.58,21.7,60.66,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.8,60.78,18.8,18.65,sometimes,otherwise,no,not drive,not drive,no,no,no,yes,0,0
16,male,1.9,97.52,27,93.42,always,otherwise,yes,0 times,3 to 5 days,no,no,no,no,0,0
17,female,1.7,77.11,26.7,89.23,always,otherwise,no,0 times,all 30 days,no,no,no,yes,0,0
17,female,1.75,87.09,28.4,93,always,otherwise,no,not drive,not drive,no,no,yes,no,1,0
17,female,1.68,63.5,22.5,65.89,rarely,otherwise,yes,2 or 3 times,all 30 days,no,no,no,no,30,4
17,female,1.55,56.7,23.6,75.02,most of the time,otherwise,yes,1 time,20 to 29 days,no,no,no,no,30,9
17,female,1.63,58.97,22.2,62.87,always,otherwise,no,0 times,6 to 9 days,no,no,no,no,0,0
17,female,1.52,58.97,25.5,85.38,sometimes,otherwise,yes,1 time,6 to 9 days,no,no,yes,no,1,9
17,female,1.63,58.97,22.2,62.87,always,otherwise,no,0 times,6 to 9 days,no,no,no,no,5,7
17,female,1.6,58.97,23,70.67,always,otherwise,no,0 times,10 to 19 days,no,no,no,no,0,1
17,female,1.6,69.4,27.1,90.34,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.7,58.97,20.4,40.85,most of the time,otherwise,no,0 times,6 to 9 days,no,no,no,no,0,1
17,male,1.75,98.88,32.3,98.32,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.73,58.97,19.7,32.35,always,otherwise,no,0 times,0 days,no,no,no,no,1,0
16,male,1.75,56.7,18.5,15.52,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,male,1.75,56.7,18.5,9.23,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,male,1.96,93.9,24.4,80.09,always,otherwise,no,0 times,3 to 5 days,no,no,no,no,0,0
17,male,1.8,68.04,21,42.13,always,otherwise,yes,1 time,10 to 19 days,no,no,no,no,3,1
17,male,1.83,83.01,24.8,82.3,never,never,no,4 or 5 times,all 30 days,yes,no,yes,no,26,18
16,male,1.73,70.76,23.6,79.53,most of the time,otherwise,yes,1 time,10 to 19 days,no,no,no,no,2,4
17,male,1.88,72.58,20.5,35.21,always,otherwise,no,0 times,20 to 29 days,no,no,yes,yes,0,0
16,male,1.7,90.72,31.4,98.16,most of the time,otherwise,no,0 times,all 30 days,yes,no,yes,no,9,1
17,male,1.8,79.38,24.5,80.48,most of the time,otherwise,yes,2 or 3 times,10 to 19 days,yes,no,no,no,16,10
17,female,1.6,78.47,30.7,95.67,always,otherwise,no,0 times,0 days,no,no,no,no,0,1
17,female,1.55,65.77,27.4,90.96,rarely,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.88,99.79,28.2,96.34,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.73,88.45,29.6,97.45,sometimes,otherwise,yes,not drive,not drive,yes,no,yes,yes,0,14
15,male,1.65,74.84,27.5,95.45,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.75,79.38,25.9,92.6,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.78,72.58,22.9,79.58,rarely,otherwise,no,0 times,0 days,yes,no,no,no,0,0
16,male,1.57,78.47,31.8,98.36,always,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
15,male,1.65,78.02,28.7,96.75,sometimes,otherwise,no,0 times,0 days,yes,no,no,no,0,0
15,male,1.7,56.7,19.6,41.48,always,otherwise,no,0 times,0 days,no,no,no,yes,0,1
16,female,1.68,68.95,24.4,82.77,always,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
16,female,1.55,58.97,24.5,83.32,most of the time,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,1
15,female,1.55,49.9,20.8,57.43,most of the time,otherwise,no,0 times,0 days,no,no,no,yes,0,2
16,female,1.57,52.62,21.3,58.31,rarely,otherwise,yes,0 times,3 to 5 days,no,no,no,yes,30,7
15,female,1.42,42.64,21.1,61.72,always,otherwise,no,not drive,not drive,no,yes,yes,yes,1,1
15,female,1.65,56.7,20.8,58.09,sometimes,otherwise,yes,not drive,not drive,no,no,no,yes,0,0
16,female,1.68,67.13,23.8,79.27,always,otherwise,yes,1 time,1 or 2 days,no,no,yes,no,15,19
15,female,1.68,76.66,27.2,93.06,always,otherwise,yes,not drive,not drive,no,no,no,no,0,0
14,female,1.57,87.54,35.5,98.93,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.65,49.9,18.3,23.9,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,female,1.63,58.97,22.2,67.17,most of the time,otherwise,yes,0 times,0 days,no,no,no,no,4,16
16,female,1.57,72.58,29.4,95.22,most of the time,otherwise,yes,1 time,all 30 days,no,no,yes,no,30,3
17,female,1.6,131.54,51.4,99.54,most of the time,otherwise,yes,not drive,not drive,no,yes,yes,yes,28,3
16,female,1.6,66.23,25.9,88.46,most of the time,otherwise,no,0 times,0 days,no,no,no,yes,0,0
15,male,1.7,65.77,22.8,78.5,sometimes,otherwise,no,not drive,not drive,yes,no,no,no,0,0
17,male,1.75,63.5,20.7,38.19,most of the time,otherwise,yes,0 times,all 30 days,yes,no,yes,yes,0,0
17,male,2.11,90.72,20.4,32.84,never,never,no,not drive,not drive,no,no,no,no,0,0
16,male,1.75,72.58,23.7,79.92,always,otherwise,yes,0 times,0 days,yes,no,no,yes,0,4
16,male,1.75,56.7,18.5,15.52,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.75,99.79,32.6,98.63,most of the time,otherwise,yes,0 times,0 days,yes,no,yes,no,0,5
15,male,1.83,83.92,25.1,90.19,most of the time,otherwise,yes,not drive,not drive,no,no,no,no,0,1
16,male,1.75,81.65,26.7,92.62,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
